req.url,count(*)
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10618/users,36
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-13015,110
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-13015/users,72
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12190/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12190,72
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12059/calls/614c1ed7265959001cd76a5d,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12160/calls?start_time=2021-09-22T22:00:00.000Z&end_time=2021-09-23T21:59:59.999Z&size=50&is_complete=false,23
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12160,102
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12160/users,68
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12190/users,48
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12032/calls,2
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=12032,4
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12018/calls?start_time=2021-09-22T22:00:00.000Z&end_time=2021-09-23T21:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12087/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,13
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12087,47
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12087/users,30
/v/dev-0.0/tenants/smartpatcher/subtenants?id=innermed,112
/v/dev-0.0/tenants/smartpatcher/subtenants/innermed/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,36
/v/dev-0.0/tenants/smartpatcher/subtenants/innermed/users,74
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12319/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,16
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12319/users,36
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10717,38
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10073/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10717/users,25
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-13003/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-13003,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-13003/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12319,58
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10517/calls,4
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-13032/calls/614c1e53041bc6001dde2164,6
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12208,33
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=10517,8
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10912/calls/614c19b8041bc6001dde18e7,2
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10531/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,13
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10965/calls,9
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=10965,18
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10717/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10073,108
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12073/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10073/users,72
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10757/calls/614c1ea2755d37001974b241,2
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12073/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12073,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10614/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12264/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10614,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12264/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10614/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12208/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12208/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10063/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12223/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=175&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12172/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12223,66
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12172,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12223/users,44
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12172/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-nord/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=75&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12233/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12233,72
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12233/users,48
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12264,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10972/calls/614c1ed59c3d43001917aadb,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12240/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12315/calls/614c1ed5ed7cb50019dfb902,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10758/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12240,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12240/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-nord,36
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10758,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-nord/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10758/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12267/calls/614c1ec1265959001cd76a34,1
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10063,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10063/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10795/calls/614c1ed5d880b2001b67dca4,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10914/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,34
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12250,72
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12250/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12250/users,48
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10914,116
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10684/calls/614c18cb0bebcd00194c1b29,2
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10914/users,76
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10998/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,15
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10912/calls/614c1b32a5c01f00192646b1,4
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10683/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10998/users,30
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10683,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10683/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10981/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10981,38
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10981/users,25
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12035,64
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10769/calls,2
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12035/users,42
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12035/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,21
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12059/calls,1
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=10769,2
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=00493012053179107690,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12074/calls/614c1e689c3d43001917aa21,7
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12075/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=12059,2
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-13002/calls/614c1e7ded7cb50019dfb86e,5
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12075,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12075/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10531/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=100&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10998,48
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10912/calls/614c1991b23cdc001a1639cd,2
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10999/calls/614c1ec09c3d43001917aab5,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10588/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,23
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10588,69
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10588/users,46
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12131,69
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12131/users,46
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10961/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=100&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10610/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/ggp-gruppe/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10610,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12131/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,23
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10610/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants?id=ggp-gruppe,36
/v/dev-0.0/tenants/smartpatcher/subtenants/ggp-gruppe/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10961,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10961/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10865/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10865,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10865/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10831,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10831/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10831/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10770,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10770/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10770/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10937,94
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10937/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,26
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10937/users,60
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12058/calls/614c1ea3f80848001b30aa7c,2
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10759,55
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10759/users,35
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10759/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,14
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10659,69
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12102/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,8
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10659/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,23
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12102/users,16
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10933/calls/614c1aa69c3d43001917a3a1,6
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10659/users,46
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10589/calls/614c1e94f80848001b30aa55,3
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12048/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12102,27
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10750/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10750,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12315/calls,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12048/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10750/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=12315,2
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12048,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10668/calls/614c1ed2d880b2001b67dca1,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10903/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10903,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10972/calls,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10903/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10847,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10847/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12210/calls/614c1e8eb3d30300191acf0e,4
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10027/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=125&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12213/calls/614c1ec3b3d30300191acf7d,1
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10574/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,14
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10828,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10828/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=10972,2
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10570/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10689/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10521/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=75&is_complete=false,10
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10795/calls,4
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10574,56
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=10795,8
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10574/users,35
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10847/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-13023/calls/614c1e5f041bc6001dde2170,5
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10828/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12094/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12094,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12094/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10570,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10570/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12289,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12289/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10640/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10640,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10640/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10879/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12289/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10879,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10879/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12319/calls,4
/v/dev-0.0/tenants/smartpatcher/subtenants?phone_number=12319,8
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10617/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10617,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10617/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10963/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,10
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12300,72
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12300/users,48
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12300/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12163/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12298/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12163,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12163/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10589/calls/614c1e929c3d43001917aa5d,3
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12298,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12298/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10973/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=125&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12040/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10564/calls/614c1e770bebcd00194c2735,5
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12040,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12040/users,22
"/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10972/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false&category_type=appointment,voicemail",11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12207/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,12
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10810/callers/+491727528252,1
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10973,66
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12207,36
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10973/users,44
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12207/users,24
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10810/calls/614c1e9a9c3d43001917aa6f,3
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-gion/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12110/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=100&is_complete=false,11
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10992/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,13
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10992/users,29
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10992,45
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10666/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,8
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-gion,66
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10666,24
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-12110,33
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-gion/users,44
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10666/users,16
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-12110/users,22
/v/dev-0.0/tenants/smartpatcher/subtenants/praxis-10915/calls?start_time=2018-01-01T00:00:00.000Z&end_time=2021-09-23T23:59:59.999Z&size=50&is_complete=false,17
/v/dev-0.0/tenants/smartpatcher/subtenants?id=praxis-10915,91
